"","age_of_exp","property_type","room_type","accommodates","price","min_cost_per_night","host_response_time","host_response_rate","review_scores_cleanliness","review_scores_value","total_revenue_clean","log_total_revenue","rev_per_2_guest_clean","log_price","log_review_scores_value","log_age_of_exp","sqrt_age_of_exp","log_review_scores_rating","log_accommodates","sqrt_accommodates","log_host_response_rate"
"1845",4.66,"Apartment","Entire home/apt",2,95,"$95","within an hour",1,8,6,190,5.25227342804663,95,4.56434819146784,1.94591014905531,1.73342389221509,2.15870331449229,4.39444915467244,1.09861228866811,1.4142135623731,0.693147180559945
"1846",4.66,"Boat","Private room",2,90,"$180","within a few hours",1,8,8,360,5.88887795833288,90,4.51085950651685,2.19722457733622,1.73342389221509,2.15870331449229,4.39444915467244,1.09861228866811,1.4142135623731,0.693147180559945
"1847",4.65,"Apartment","Entire home/apt",4,395,"$1,185","within an hour",1,8,9,16590,9.71661565864336,395,5.98141421125448,2.30258509299405,1.73165554515835,2.15638586528478,4.51085950651685,1.6094379124341,2,0.693147180559945
"1848",4.65,"House","Entire home/apt",6,205,"$615","within a day",0.6,9,9,14760,9.599743846537,205,5.32787616878958,2.30258509299405,1.73165554515835,2.15638586528478,4.51085950651685,1.94591014905531,2.44948974278318,0.470003629245736
"1849",4.65,"Apartment","Entire home/apt",4,75,"$95","a few days or more",0.24,9,9,4750,8.46611040118692,95,4.33073334028633,2.30258509299405,1.73165554515835,2.15638586528478,4.54329478227,1.6094379124341,2,0.215111379616945
"1850",4.65,"Apartment","Entire home/apt",2,71,"$355","within a few hours",0.67,10,10,13490,9.50977807543882,71,4.27666611901606,2.39789527279837,1.73165554515835,2.15638586528478,4.60517018598809,1.09861228866811,1.4142135623731,0.512823626428664
"1851",4.65,"Apartment","Entire home/apt",3,115,"$115","within a few hours",0.87,7,7,460,6.13339804299665,115,4.75359019110636,2.07944154167984,1.73165554515835,2.15638586528478,4.39444915467244,1.38629436111989,1.73205080756888,0.625938430866495
"1852",4.65,"Apartment","Entire home/apt",2,200,"$200","within a few hours",0.9,9,9,3200,8.07121853996986,200,5.30330490805908,2.30258509299405,1.73165554515835,2.15638586528478,4.59511985013459,1.09861228866811,1.4142135623731,0.641853886172395
"1853",4.65,"Bed & Breakfast","Private room",2,140,"$280","within a few hours",1,9,6,1680,7.42714413340862,140,4.94875989037817,1.94591014905531,1.73165554515835,2.15638586528478,4.39444915467244,1.09861228866811,1.4142135623731,0.693147180559945
"1854",4.65,"Apartment","Entire home/apt",4,75,"$375","within a day",0.83,10,10,4500,8.41205487329293,75,4.33073334028633,2.39789527279837,1.73165554515835,2.15638586528478,4.58496747867057,1.6094379124341,2,0.60431596685333
"1855",4.65,"Boat","Entire home/apt",2,130,"$260","within a few hours",1,10,9,51480,10.8489680865408,130,4.87519732320115,2.30258509299405,1.73165554515835,2.15638586528478,4.58496747867057,1.09861228866811,1.4142135623731,0.693147180559945
"1856",4.65,"Bed & Breakfast","Private room",2,75,"$225","within an hour",1,10,9,1350,7.2086003379602,75,4.33073334028633,2.30258509299405,1.73165554515835,2.15638586528478,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"1857",4.65,"Apartment","Entire home/apt",2,120,"$600","within a day",0.9,10,10,30000,10.3089859934221,120,4.79579054559674,2.39789527279837,1.73165554515835,2.15638586528478,4.58496747867057,1.09861228866811,1.4142135623731,0.641853886172395
"1858",4.65,"Apartment","Entire home/apt",3,99,"$198","within a day",0.93,9,9,7920,8.97727273946428,99,4.60517018598809,2.30258509299405,1.73165554515835,2.15638586528478,4.57471097850338,1.38629436111989,1.73205080756888,0.657520002916794
"1859",4.65,"Apartment","Entire home/apt",3,90,"$180","within an hour",0.9,9,9,1800,7.49609734517596,90,4.51085950651685,2.30258509299405,1.73165554515835,2.15638586528478,4.61512051684126,1.38629436111989,1.73205080756888,0.641853886172395
"1860",4.65,"Apartment","Entire home/apt",2,100,"$400","within a day",1,9,9,4800,8.47657950853094,100,4.61512051684126,2.30258509299405,1.73165554515835,2.15638586528478,4.57471097850338,1.09861228866811,1.4142135623731,0.693147180559945
"1861",4.65,"Apartment","Entire home/apt",2,90,"$270","within an hour",1,10,9,3780,8.23774380389093,90,4.51085950651685,2.30258509299405,1.73165554515835,2.15638586528478,4.55387689160054,1.09861228866811,1.4142135623731,0.693147180559945
"1862",4.65,"Apartment","Entire home/apt",4,120,"$240","within a few hours",0.79,9,9,30240,10.3169538985298,120,4.79579054559674,2.30258509299405,1.73165554515835,2.15638586528478,4.52178857704904,1.6094379124341,2,0.582215619852664
"1863",4.65,"Apartment","Entire home/apt",2,75,"$180","within a day",0.9,9,9,2520,7.83241092718792,90,4.33073334028633,2.30258509299405,1.73165554515835,2.15638586528478,4.58496747867057,1.09861228866811,1.4142135623731,0.641853886172395
"1864",4.65,"Apartment","Entire home/apt",4,150,"$150","within a few hours",0.75,10,9,3600,8.18896686364888,150,5.01727983681492,2.30258509299405,1.73165554515835,2.15638586528478,4.57471097850338,1.6094379124341,2,0.559615787935423
"1865",4.65,"Apartment","Entire home/apt",2,150,"$450","within a day",0.55,9,9,33300,10.4133427055477,150,5.01727983681492,2.30258509299405,1.73165554515835,2.15638586528478,4.53259949315326,1.09861228866811,1.4142135623731,0.438254930931155
"1866",4.64,"Apartment","Entire home/apt",2,85,"$255","within a day",1,10,9,3570,8.18060094759445,85,4.45434729625351,2.30258509299405,1.72988406550997,2.1540659228538,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"1867",4.64,"Apartment","Private room",2,90,"$105","within a day",0.93,6,8,210,5.35185813347607,105,4.51085950651685,2.19722457733622,1.72988406550997,2.1540659228538,4.39444915467244,1.09861228866811,1.4142135623731,0.657520002916794
"1868",4.64,"Apartment","Entire home/apt",4,96,"$384","within a few hours",0.8,10,10,3072,8.03040956213048,96,4.57471097850338,2.39789527279837,1.72988406550997,2.1540659228538,4.61512051684126,1.6094379124341,2,0.587786664902119
"1869",4.64,"Boat","Entire home/apt",2,75,"$150","within an hour",1,10,10,24300,10.0982727807453,75,4.33073334028633,2.39789527279837,1.72988406550997,2.1540659228538,4.58496747867057,1.09861228866811,1.4142135623731,0.693147180559945
"1870",4.64,"Apartment","Entire home/apt",2,90,"$90","within an hour",1,7,5,900,6.80350525760834,90,4.51085950651685,1.79175946922805,1.72988406550997,2.1540659228538,4.47733681447821,1.09861228866811,1.4142135623731,0.693147180559945
"1871",4.64,"Apartment","Entire home/apt",2,97,"$388","within a few hours",1,10,9,1552,7.34794382314869,97,4.58496747867057,2.30258509299405,1.72988406550997,2.1540659228538,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"1872",4.64,"Apartment","Entire home/apt",3,160,"$320","within a day",0.67,10,10,10880,9.29477342795101,160,5.08140436498446,2.39789527279837,1.72988406550997,2.1540659228538,4.58496747867057,1.38629436111989,1.73205080756888,0.512823626428664
"1873",4.63,"Boat","Entire home/apt",6,250,"$500","within a day",0.96,8,9,14000,9.54688403461792,250,5.52545293913178,2.30258509299405,1.7281094421516,2.151743479135,4.57471097850338,1.94591014905531,2.44948974278318,0.672944473242426
"1874",4.63,"Apartment","Entire home/apt",4,69,"$138","within a few hours",0.76,10,10,3864,8.25971696102152,69,4.24849524204936,2.39789527279837,1.7281094421516,2.151743479135,4.60517018598809,1.6094379124341,2,0.56531380905006
"1875",4.63,"Apartment","Private room",2,79,"$104","within a few hours",0.76,10,10,208,5.34233425196481,104,4.38202663467388,2.39789527279837,1.7281094421516,2.151743479135,4.39444915467244,1.09861228866811,1.4142135623731,0.56531380905006
"1876",4.63,"Apartment","Entire home/apt",2,95,"$380","within a few hours",1,10,10,93480,11.445513486071,95,4.56434819146784,2.39789527279837,1.7281094421516,2.151743479135,4.60517018598809,1.09861228866811,1.4142135623731,0.693147180559945
"1877",4.63,"Apartment","Private room",2,53,"$106","within a day",0.8,10,9,3392,8.12946976478423,53,3.98898404656427,2.30258509299405,1.7281094421516,2.151743479135,4.54329478227,1.09861228866811,1.4142135623731,0.587786664902119
"1878",4.63,"Apartment","Entire home/apt",2,129,"$387","within a day",0.8,10,10,5418,8.59766657556611,129,4.86753445045558,2.39789527279837,1.7281094421516,2.151743479135,4.61512051684126,1.09861228866811,1.4142135623731,0.587786664902119
"1879",4.63,"Apartment","Entire home/apt",2,72,"$288","within an hour",1,8,8,1728,7.45529848568329,72,4.29045944114839,2.19722457733622,1.7281094421516,2.151743479135,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"1880",4.63,"Apartment","Entire home/apt",4,195,"$390","within a day",0.89,10,10,3120,8.04590874227078,195,5.27811465923052,2.39789527279837,1.7281094421516,2.151743479135,4.61512051684126,1.6094379124341,2,0.636576829071551
"1881",4.63,"Apartment","Entire home/apt",4,114,"$228","within an hour",1,9,8,5472,8.60758219114392,114,4.74493212836325,2.19722457733622,1.7281094421516,2.151743479135,4.54329478227,1.6094379124341,2,0.693147180559945
"1882",4.63,"House","Private room",2,60,"$80","within a few hours",0.71,9,9,480,6.17586727010576,80,4.11087386417331,2.30258509299405,1.7281094421516,2.151743479135,4.54329478227,1.09861228866811,1.4142135623731,0.536493370514568
"1883",4.63,"Apartment","Entire home/apt",3,195,"$390","within a few hours",0.9,9,9,24180,10.0933224798066,195,5.27811465923052,2.30258509299405,1.7281094421516,2.151743479135,4.58496747867057,1.38629436111989,1.73205080756888,0.641853886172395
"1884",4.62,"Apartment","Entire home/apt",2,175,"$175","within an hour",1,9,8,700,6.55250788703459,175,5.17048399503815,2.19722457733622,1.7263316639056,2.14941852602047,4.51085950651685,1.09861228866811,1.4142135623731,0.693147180559945
"1885",4.62,"Apartment","Entire home/apt",4,139,"$417","within an hour",1,9,8,8340,9.02893839224161,139,4.9416424226093,2.19722457733622,1.7263316639056,2.14941852602047,4.51085950651685,1.6094379124341,2,0.693147180559945
"1886",4.62,"Bed & Breakfast","Private room",4,99,"$99","within a few hours",1,10,9,15246,9.63213804137191,99,4.60517018598809,2.30258509299405,1.7263316639056,2.14941852602047,4.52178857704904,1.6094379124341,2,0.693147180559945
"1887",4.62,"Apartment","Private room",4,57,"$114","within a few hours",1,10,9,4332,8.37401542173991,57,4.06044301054642,2.30258509299405,1.7263316639056,2.14941852602047,4.47733681447821,1.6094379124341,2,0.693147180559945
"1888",4.62,"House","Entire home/apt",6,250,"$500","within a few hours",0.91,9,8,12000,9.39274525863144,250,5.52545293913178,2.19722457733622,1.7263316639056,2.14941852602047,4.57471097850338,1.94591014905531,2.44948974278318,0.647103242058539
"1889",4.62,"Apartment","Entire home/apt",2,99,"$99","within a few hours",0.87,9,8,3366,8.12177741916107,99,4.60517018598809,2.19722457733622,1.7263316639056,2.14941852602047,4.44265125649032,1.09861228866811,1.4142135623731,0.625938430866495
"1890",4.62,"Apartment","Entire home/apt",4,95,"$190","within an hour",1,10,10,10640,9.27246974344173,95,4.56434819146784,2.39789527279837,1.7263316639056,2.14941852602047,4.57471097850338,1.6094379124341,2,0.693147180559945
"1891",4.62,"Bed & Breakfast","Private room",2,85,"$170","within an hour",1,8,8,340,5.83188247728352,85,4.45434729625351,2.19722457733622,1.7263316639056,2.14941852602047,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"1892",4.62,"Bed & Breakfast","Private room",2,85,"$170","within an hour",1,10,9,1700,7.43897159239586,85,4.45434729625351,2.30258509299405,1.7263316639056,2.14941852602047,4.45434729625351,1.09861228866811,1.4142135623731,0.693147180559945
"1893",4.62,"Apartment","Entire home/apt",2,115,"$115","within a day",0.7,6,6,460,6.13339804299665,115,4.75359019110636,1.94591014905531,1.7263316639056,2.14941852602047,4.11087386417331,1.09861228866811,1.4142135623731,0.53062825106217
"1894",4.62,"Apartment","Entire home/apt",2,85,"$255","within a day",1,8,8,2550,7.84424071814181,85,4.45434729625351,2.19722457733622,1.7263316639056,2.14941852602047,4.44265125649032,1.09861228866811,1.4142135623731,0.693147180559945
"1895",4.62,"Apartment","Entire home/apt",2,99,"$198","within a day",0.88,9,9,11484,9.3487971151232,99,4.60517018598809,2.30258509299405,1.7263316639056,2.14941852602047,4.54329478227,1.09861228866811,1.4142135623731,0.631271776841858
"1896",4.62,"Apartment","Entire home/apt",4,125,"$375","within a day",0.75,8,9,48750,10.7944809890361,125,4.83628190695148,2.30258509299405,1.7263316639056,2.14941852602047,4.52178857704904,1.6094379124341,2,0.559615787935423
"1897",4.62,"Apartment","Entire home/apt",2,79,"$237","within a few hours",1,9,9,10428,9.25234566612121,79,4.38202663467388,2.30258509299405,1.7263316639056,2.14941852602047,4.52178857704904,1.09861228866811,1.4142135623731,0.693147180559945
"1898",4.62,"Apartment","Entire home/apt",4,185,"$370","within a day",0.7,10,9,8880,9.0916694422585,185,5.2257466737132,2.30258509299405,1.7263316639056,2.14941852602047,4.59511985013459,1.6094379124341,2,0.53062825106217
"1899",4.62,"Apartment","Entire home/apt",3,110,"$330","within a day",0.93,10,9,8580,9.05730573580712,110,4.70953020131233,2.30258509299405,1.7263316639056,2.14941852602047,4.56434819146784,1.38629436111989,1.73205080756888,0.657520002916794
"1900",4.62,"Apartment","Entire home/apt",2,98,"$392","within an hour",1,10,9,7840,8.96712165623092,98,4.59511985013459,2.30258509299405,1.7263316639056,2.14941852602047,4.59511985013459,1.09861228866811,1.4142135623731,0.693147180559945
"1901",4.62,"Boat","Entire home/apt",2,90,"$180","within an hour",1,10,9,30960,10.3404836269236,90,4.51085950651685,2.30258509299405,1.7263316639056,2.14941852602047,4.55387689160054,1.09861228866811,1.4142135623731,0.693147180559945
"1902",4.61,"Apartment","Entire home/apt",4,110,"$440","within a day",1,9,9,18480,9.82449845628576,110,4.70953020131233,2.30258509299405,1.72455071953461,2.14709105535839,4.52178857704904,1.6094379124341,2,0.693147180559945
"1903",4.61,"Apartment","Entire home/apt",4,99,"$198","within an hour",1,9,9,20196,9.91328935750839,99,4.60517018598809,2.30258509299405,1.72455071953461,2.14709105535839,4.54329478227,1.6094379124341,2,0.693147180559945
"1904",4.61,"Apartment","Entire home/apt",2,149,"$298","within a few hours",1,10,10,9536,9.16293424957891,149,5.01063529409626,2.39789527279837,1.72455071953461,2.14709105535839,4.58496747867057,1.09861228866811,1.4142135623731,0.693147180559945
"1905",4.61,"Boat","Entire home/apt",2,155,"$465","within a day",0.5,9,9,15810,9.66846117931015,155,5.04985600724954,2.30258509299405,1.72455071953461,2.14709105535839,4.57471097850338,1.09861228866811,1.4142135623731,0.405465108108164
"1906",4.61,"Apartment","Entire home/apt",4,89,"$89","within a day",0.83,10,9,2314,7.74716496652033,89,4.49980967033027,2.30258509299405,1.72455071953461,2.14709105535839,4.56434819146784,1.6094379124341,2,0.60431596685333
"1907",4.61,"Apartment","Entire home/apt",3,76,"$96","within a few hours",0.94,9,9,4800,8.47657950853094,96,4.34380542185368,2.30258509299405,1.72455071953461,2.14709105535839,4.56434819146784,1.38629436111989,1.73205080756888,0.662687973075237
"1908",4.61,"Apartment","Entire home/apt",3,180,"$540","within a few hours",0.91,10,9,10800,9.28739400141847,180,5.19849703126583,2.30258509299405,1.72455071953461,2.14709105535839,4.59511985013459,1.38629436111989,1.73205080756888,0.647103242058539
"1909",4.61,"Apartment","Entire home/apt",4,90,"$360","within a few hours",1,9,9,2880,7.96589273508453,120,4.51085950651685,2.30258509299405,1.72455071953461,2.14709105535839,4.56434819146784,1.6094379124341,2,0.693147180559945
"1910",4.61,"Apartment","Private room",1,50,"$50","within a few hours",0.95,10,8,900,6.80350525760834,50,3.93182563272433,2.19722457733622,1.72455071953461,2.14709105535839,4.54329478227,0.693147180559945,1,0.667829372575655
"1911",4.61,"Loft","Entire home/apt",2,175,"$350","within a day",0.93,10,10,4900,8.49719454490955,175,5.17048399503815,2.39789527279837,1.72455071953461,2.14709105535839,4.61512051684126,1.09861228866811,1.4142135623731,0.657520002916794
"1912",4.61,"Loft","Entire home/apt",2,175,"$350","within a day",0.93,9,9,3500,8.16080392095467,175,5.17048399503815,2.30258509299405,1.72455071953461,2.14709105535839,4.57471097850338,1.09861228866811,1.4142135623731,0.657520002916794
"1913",4.61,"Apartment","Entire home/apt",2,175,"$350","within a day",0.93,10,8,1400,7.24494154633701,175,5.17048399503815,2.19722457733622,1.72455071953461,2.14709105535839,4.51085950651685,1.09861228866811,1.4142135623731,0.657520002916794
"1914",4.61,"Loft","Private room",2,99,"$99","within an hour",1,9,9,6138,8.7224171414275,99,4.60517018598809,2.30258509299405,1.72455071953461,2.14709105535839,4.54329478227,1.09861228866811,1.4142135623731,0.693147180559945
"1915",4.61,"Apartment","Private room",2,75,"$150","within a day",0.83,10,7,2700,7.90137735379262,75,4.33073334028633,2.07944154167984,1.72455071953461,2.14709105535839,4.4188406077966,1.09861228866811,1.4142135623731,0.60431596685333
"1916",4.61,"Apartment","Entire home/apt",4,240,"$240","within a few hours",1,10,9,19680,9.88740898232344,240,5.48479693349065,2.30258509299405,1.72455071953461,2.14709105535839,4.59511985013459,1.6094379124341,2,0.693147180559945
"1917",4.61,"Apartment","Entire home/apt",4,135,"$405","within an hour",1,9,10,7290,8.89439598980643,135,4.91265488573605,2.39789527279837,1.72455071953461,2.14709105535839,4.56434819146784,1.6094379124341,2,0.693147180559945
