host_id,host_name,host_since_year,host_since_anniversary,Customer Since,Age in years,id,neighbourhood_cleansed,city,city_translated,state,state_translated,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type, price ,guests_included,extra_people,minimum_nights,customers @ 50% review rate," Daily Rev per 2 guests, unless limited to 1 ", Min Nights , Total Rev ,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
636739,Maria,2011,5/28,5/28/11,6.13,128890,Oud-Oost,Amsterdam,Amsterdam,North Holland,North Holland,1091,Netherlands,52.35945466,4.912359194,Apartment,Entire home/apt,5,1,2,4,Real Bed, $180 ,4,20,4,6, $180 , $720 ," $4,320 ",within a day,0.75,3,87,8,7,9,8,9,9
641067,Edo,2011,5/30,5/30/11,6.13,130114,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1057,Netherlands,52.36948035,4.859696776,Apartment,Entire home/apt,2,1,1,1,Real Bed, $110 ,2,20,2,28, $110 , $220 ," $6,160 ",within a day,0.9,14,96,10,9,10,10,10,10
646005,Harry,2011,5/31,5/31/11,6.12,131250,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1074,Netherlands,52.35359288,4.902780153,Apartment,Entire home/apt,2,1,1,1,Real Bed, $74 ,1,20,2,14, $94 , $188 ," $2,632 ",within a few hours,0.92,7,93,9,9,10,10,9,10
647634,I.,2011,5/31,5/31/11,6.12,188483,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1056 RW,Netherlands,52.37235607,4.851650723,Apartment,Entire home/apt,3,1,2,2,Real Bed, $120 ,2,0,1,18, $120 , $120 ," $2,160 ",within a day,0.84,9,95,9,8,9,9,9,8
647634,I.,2011,5/31,5/31/11,6.12,131660,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1056,Netherlands,52.37259922,4.852838324,Apartment,Private room,1,1,1,1,Real Bed, $44 ,1,0,1,168, $44 , $44 ," $7,392 ",within a day,0.84,84,94,9,9,10,10,9,9
652744,Jesse,2011,6/1,6/1/11,6.12,1002180,Oud-Oost,Amsterdam,Amsterdam,North Holland,North Holland,1091,Netherlands,52.35643929,4.911003115,Apartment,Entire home/apt,2,1,1,1,Real Bed, $119 ,2,0,1,18, $119 , $119 ," $2,142 ",within a day,1,9,92,10,9,10,9,9,9
652806,Marije & Ruud,2011,6/1,6/1/11,6.12,4584373,Watergraafsmeer,Amsterdam,Amsterdam,North Holland,North Holland,1098 HA,Netherlands,52.35552589,4.9367767,House,Entire home/apt,4,1,2,4,Real Bed, $180 ,1,0,4,0, $180 , $720 , $-   ,within a few hours,1,0,,,,,,,
652822,Piroska,2011,6/1,6/1/11,6.12,132950,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1053,Netherlands,52.36473752,4.872900134,Apartment,Entire home/apt,2,1,1,1,Real Bed, $100 ,1,0,1,112, $100 , $100 ," $11,200 ",within a day,0.85,56,93,9,9,10,10,9,9
659620,Victoria,2011,6/3,6/3/11,6.11,134400,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1015,Netherlands,52.36944229,4.893116377,House,Entire home/apt,4,1.5,2,2,Real Bed, $196 ,2,29,2,112, $196 , $392 ," $43,904 ",within a few hours,1,56,93,9,9,9,9,10,9
662317,Cassey,2011,6/4,6/4/11,6.11,4763288,Watergraafsmeer,Amsterdam,Amsterdam,Noord-Holland,North Holland,1098 KV,Netherlands,52.35064945,4.935010179,Apartment,Entire home/apt,9,1,2,2,Real Bed, $250 ,4,25,1,2, $250 , $250 , $500 ,a few days or more,0.2,1,100,10,10,10,10,10,10
665491,Karlijn,2011,6/5,6/5/11,6.11,986245,Bos en Lommer,Amsterdam,Amsterdam,North Holland,North Holland,1056,Netherlands,52.37518763,4.852954401,Apartment,Entire home/apt,4,1,2,2,Real Bed, $119 ,2,10,3,26, $119 , $357 ," $9,282 ",N/A,N/A,13,98,10,10,10,10,9,10
666321,Daniel,2011,6/5,6/5/11,6.11,136029,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1057,Netherlands,52.36705041,4.853808959,Apartment,Entire home/apt,3,,2,1,Real Bed, $95 ,1,0,2,52, $95 , $190 ," $9,880 ",within an hour,1,26,97,10,10,10,10,8,9
669137,Karlijn,2011,6/6,6/6/11,6.11,3492282,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1054 BK,Netherlands,52.36665089,4.873652035,Apartment,Entire home/apt,2,1,1,1,Real Bed, $99 ,1,0,3,16, $99 , $297 ," $4,752 ",within an hour,1,8,100,10,10,10,10,10,10
669178,Peter,2011,6/6,6/6/11,6.11,2734238,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1073,Netherlands,52.35597281,4.896741205,Apartment,Entire home/apt,6,1.5,3,6,Real Bed, $189 ,5,30,2,98, $189 , $378 ," $37,044 ",within an hour,1,49,93,10,10,9,9,10,9
669178,Peter,2011,6/6,6/6/11,6.11,2100567,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1015 MZ,Netherlands,52.37862852,4.88681015,Apartment,Entire home/apt,6,1,2,6,Real Bed, $249 ,4,30,2,54, $249 , $498 ," $26,892 ",within an hour,1,27,93,9,9,9,9,10,9
669178,Peter,2011,6/6,6/6/11,6.11,1757734,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1015 MZ,Netherlands,52.37868839,4.886745696,Apartment,Entire home/apt,6,1,2,6,Real Bed, $249 ,4,30,4,58, $249 , $996 ," $57,768 ",within an hour,1,29,91,10,9,10,9,10,9
669178,Peter,2011,6/6,6/6/11,6.11,4675584,Centrum-West,Amsterdam,Amsterdam,Noord-Holland,North Holland,1016 XB,Netherlands,52.3667936,4.881310428,Apartment,Entire home/apt,4,2,3,4,Real Bed, $189 ,1,0,2,20, $189 , $378 ," $7,560 ",within an hour,1,10,80,9,9,8,8,10,8
669178,Peter,2011,6/6,6/6/11,6.11,2422707,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1015 AL,Netherlands,52.37855002,4.890909753,Apartment,Entire home/apt,4,2,2,4,Real Bed, $224 ,1,0,2,56, $224 , $448 ," $25,088 ",within an hour,1,28,89,9,9,9,9,10,9
669178,Peter,2011,6/6,6/6/11,6.11,2429446,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1015 AL,Netherlands,52.37936214,4.892340608,Apartment,Entire home/apt,4,1,2,4,Real Bed, $224 ,1,0,4,74, $224 , $896 ," $66,304 ",within an hour,1,37,90,9,9,9,9,10,8
669178,Peter,2011,6/6,6/6/11,6.11,954958,Centrum-Oost,Amsterdam,Amsterdam,North Holland,North Holland,1017,Netherlands,52.36274189,4.888413568,Apartment,Entire home/apt,4,1,2,4,Real Bed, $189 ,4,0,4,34, $189 , $756 ," $25,704 ",within an hour,1,17,84,8,9,9,9,10,8
669178,Peter,2011,6/6,6/6/11,6.11,5734804,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,Noord-Holland,North Holland,1078 CX,Netherlands,52.34831772,4.900713983,Apartment,Entire home/apt,4,1,2,2,Real Bed, $174 ,1,0,3,0, $174 , $522 , $-   ,within an hour,1,0,,,,,,,
669178,Peter,2011,6/6,6/6/11,6.11,2422414,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1015 AL,Netherlands,52.37905309,4.891227484,Apartment,Entire home/apt,4,2,2,4,Real Bed, $224 ,4,0,4,50, $224 , $896 ," $44,800 ",within an hour,1,25,93,9,10,9,9,10,9
669178,Peter,2011,6/6,6/6/11,6.11,431656,Centrum-Oost,Amsterdam,Amsterdam,North Holland,North Holland,1017,Netherlands,52.36297546,4.888215901,Apartment,Entire home/apt,4,1,2,4,Real Bed, $189 ,5,0,4,38, $189 , $756 ," $28,728 ",within an hour,1,19,80,9,8,9,9,10,9
669178,Peter,2011,6/6,6/6/11,6.11,2429144,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1015 AL,Netherlands,52.37893868,4.890831781,Apartment,Entire home/apt,4,2,2,4,Real Bed, $224 ,1,0,4,46, $224 , $896 ," $41,216 ",within an hour,1,23,83,9,9,8,8,10,8
669178,Peter,2011,6/6,6/6/11,6.11,4675092,Centrum-West,Amsterdam,Amsterdam,Noord-Holland,North Holland,1016 XB,Netherlands,52.36696487,4.882959429,Apartment,Entire home/apt,4,2,2,2,Real Bed, $189 ,1,0,2,14, $189 , $378 ," $5,292 ",within an hour,1,7,94,9,10,10,9,10,9
669178,Peter,2011,6/6,6/6/11,6.11,5379245,Centrum-Oost,Amsterdam,Amsterdam,Noord-Holland,North Holland,1017,Netherlands,52.36099591,4.891183882,Apartment,Entire home/apt,4,1,1,2,Real Bed, $119 ,1,0,2,0, $119 , $238 , $-   ,within an hour,1,0,,,,,,,
669178,Peter,2011,6/6,6/6/11,6.11,4201710,Centrum-Oost,Amsterdam,Amsterdam,North Holland,North Holland,1017 TV,Netherlands,52.3617574,4.892681581,Apartment,Entire home/apt,4,1,1,2,Real Bed, $119 ,1,0,2,36, $119 , $238 ," $8,568 ",within an hour,1,18,87,10,10,10,10,10,9
669178,Peter,2011,6/6,6/6/11,6.11,5779982,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,Noord-Holland,North Holland,1079,Netherlands,52.3444342,4.906566104,Apartment,Entire home/apt,2,1,1,1,Real Bed, $116 ,1,0,2,0, $116 , $232 , $-   ,within an hour,1,0,,,,,,,
669178,Peter,2011,6/6,6/6/11,6.11,5734977,Zuid,Amsterdam,Amsterdam,Noord-Holland,North Holland,,Netherlands,52.35899013,4.880204107,Apartment,Entire home/apt,2,1,1,1,Real Bed, $116 ,1,0,3,0, $116 , $348 , $-   ,within an hour,1,0,,,,,,,
670266,Ton & Fede,2011,6/6,6/6/11,6.11,137026,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1074,Netherlands,52.35360906,4.905621032,House,Entire home/apt,6,2.5,3,3,Real Bed, $230 ,4,20,2,56, $230 , $460 ," $25,760 ",within a day,0.7,28,98,9,9,10,10,10,9
671079,Anna,2011,6/6,6/6/11,6.11,5286329,Centrum-Oost,Amsterdam,Amsterdam,Noord-Holland,North Holland,1012,Netherlands,52.37253628,4.905454712,Apartment,Shared room,1,0.5,1,1,Real Bed, $19 ,1,9,1,2, $19 , $19 , $38 ,within a day,0.5,1,80,10,2,10,6,6,8
673698,Adis Sophie & Panos,2011,6/7,6/7/11,6.10,1069554,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1091,Netherlands,52.34772933,4.910528547,Apartment,Entire home/apt,5,1,2,2,Real Bed, $150 ,2,15,4,22, $150 , $600 ," $13,200 ",within a day,0.8,11,96,10,10,10,10,9,10
673738,Ilan,2011,6/7,6/7/11,6.10,137871,Zuid,Amsterdam,Amsterdam,North Holland,North Holland,1077,Netherlands,52.3504092,4.870528835,Apartment,Entire home/apt,2,1,1,2,Real Bed, $110 ,2,10,2,12, $110 , $220 ," $2,640 ",within an hour,1,6,90,8,8,10,9,9,10
673879,Paulien,2011,6/7,6/7/11,6.10,137901,Zuid,Amsterdam,Amsterdam,North Holland,North Holland,1059,Netherlands,52.34751154,4.849632933,Boat,Private room,2,1,1,1,Real Bed, $49 ,1,10,3,34, $59 , $177 ," $6,018 ",a few days or more,0.33,17,88,9,8,10,9,9,9
679534,Iwana,2011,6/8,6/8/11,6.10,5682317,Oud-Noord,Amsterdam,Amsterdam,Noord-Holland,North Holland,1025 LS,Netherlands,52.39105694,4.931964311,House,Entire home/apt,4,2,3,3,Real Bed, $225 ,1,0,7,0, $225 ," $1,575 ", $-   ,N/A,N/A,0,,,,,,,
679940,Lex,2011,6/8,6/8/11,6.10,139419,Centrum-Oost,Amsterdam,Amsterdam,North Holland,North Holland,1011,Netherlands,52.37034145,4.89846707,Apartment,Entire home/apt,4,1,1,2,Real Bed, $139 ,2,35,3,38, $139 , $417 ," $15,846 ",within an hour,1,19,97,10,9,9,10,10,10
680070,Hubert,2011,6/8,6/8/11,6.10,139445,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1016 LG,Netherlands,52.37217273,4.881499692,House,Entire home/apt,4,1,1,3,Real Bed, $220 ,2,50,3,182, $220 , $660 ," $120,120 ",within an hour,1,91,99,10,9,10,10,10,9
682801,Cesar & Floortje,2011,6/9,6/9/11,6.10,2469968,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1015 VC,Netherlands,52.38328944,4.880648832,House,Entire home/apt,4,2,2,4,Real Bed, $375 ,4,75,2,24, $375 , $750 ," $18,000 ",within a few hours,1,12,100,10,10,10,10,10,10
685545,AndrÌ©,2011,6/10,6/10/11,6.10,140781,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1016,Netherlands,52.36834001,4.882124831,Apartment,Entire home/apt,2,1,1,1,Real Bed, $169 ,1,0,5,4, $169 , $845 ," $3,380 ",N/A,N/A,2,86,9,9,9,9,9,7
692831,Angela,2011,6/12,6/12/11,6.09,1495928,Oostelijk Havengebied - Indische Buurt,Amsterdam,Amsterdam,North Holland,North Holland,,Netherlands,52.36133313,4.937118019,Apartment,Entire home/apt,4,1,2,2,Real Bed, $100 ,1,0,2,6, $100 , $200 ," $1,200 ",within a day,0.89,3,93,10,9,10,10,9,9
692905,Erasmo,2011,6/12,6/12/11,6.09,499390,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1054,Netherlands,52.36112307,4.86126735,Apartment,Entire home/apt,4,1,2,2,Real Bed, $60 ,2,75,2,126, $60 , $120 ," $15,120 ",within a few hours,0.95,63,91,10,9,10,10,10,9
693375,Ruud,2011,6/12,6/12/11,6.09,5819022,Oostelijk Havengebied - Indische Buurt,Amsterdam,Amsterdam,Noord-Holland,North Holland,1094,Netherlands,52.36320508,4.934309466,Apartment,Private room,2,1,1,1,Pull-out Sofa, $120 ,1,0,1,0, $120 , $120 , $-   ,within a day,0.83,0,,,,,,,
693375,Ruud,2011,6/12,6/12/11,6.09,4851752,Oostelijk Havengebied - Indische Buurt,Amsterdam,Amsterdam,Noord-Holland,North Holland,1094 HA,Netherlands,52.36283055,4.933660944,Apartment,Entire home/apt,2,1,1,1,Real Bed, $50 ,1,0,2,4, $50 , $100 , $400 ,within a day,0.82,2,100,8,9,9,10,10,10
704269,Inge,2011,6/15,6/15/11,6.08,145449,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,NH,North Holland,1078,Netherlands,52.34655082,4.901353134,Apartment,Entire home/apt,4,1,2,2,Real Bed, $140 ,4,50,3,24, $140 , $420 ," $10,080 ",within a few hours,1,12,96,10,10,10,10,10,10
704550,Eva,2011,6/15,6/15/11,6.08,145534,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1054,Netherlands,52.3636495,4.877039934,Bed & Breakfast,Private room,2,1,1,1,Real Bed, $119 ,1,0,3,0, $119 , $357 , $-   ,within a few hours,1,0,,,,,,,
705264,Fata,2011,6/15,6/15/11,6.08,3559457,Centrum-West,Amsterdam,Amsterdam,NH,North Holland,1013,Netherlands,52.38040816,4.892015374,Apartment,Entire home/apt,4,1,2,4,Real Bed, $145 ,1,0,3,12, $145 , $435 ," $5,220 ",within an hour,1,6,88,9,9,10,10,10,9
705264,Fata,2011,6/15,6/15/11,6.08,3557652,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1013 ET,Netherlands,52.3791324,4.891782687,Apartment,Entire home/apt,4,1,2,4,Real Bed, $145 ,1,0,3,6, $145 , $435 ," $2,610 ",within an hour,1,3,100,9,9,10,10,10,9
708138,Elise,2011,6/16,6/16/11,6.08,826295,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1053,Netherlands,52.36753361,4.868249481,Apartment,Entire home/apt,4,1,1,2,Real Bed, $140 ,2,15,2,36, $140 , $280 ," $10,080 ",within a few hours,1,18,94,10,10,10,10,9,9
711884,Kim,2011,6/17,6/17/11,6.08,789630,Bos en Lommer,Amsterdam,Amsterdam,North Holland,North Holland,1056,Netherlands,52.37887387,4.845444335,Apartment,Entire home/apt,4,1,1,2,Real Bed, $130 ,2,30,2,22, $130 , $260 ," $5,720 ",within an hour,1,11,96,9,9,10,10,9,8
715029,Rita,2011,6/18,6/18/11,6.07,950937,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1074,Netherlands,52.35850536,4.90424553,Apartment,Private room,2,1,1,1,Real Bed, $100 ,1,0,3,0, $100 , $300 , $-   ,within an hour,1,0,,,,,,,
715168,Dorine,2011,6/18,6/18/11,6.07,148029,Centrum-Oost,Amsterdam,Amsterdam,North Holland,North Holland,1018 ES,Netherlands,52.3622422,4.903264863,Apartment,Private room,2,1,1,1,Real Bed, $195 ,2,50,1,2, $195 , $195 , $390 ,N/A,N/A,1,100,10,10,10,10,10,10
715279,Ivo And Katia,2011,6/18,6/18/11,6.07,3747151,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1013 ZT,Netherlands,52.39324799,4.876194979,Apartment,Entire home/apt,2,1,1,1,Real Bed, $135 ,1,0,2,10, $135 , $270 ," $2,700 ",within a day,1,5,92,10,9,10,10,9,9
721345,King,2011,6/20,6/20/11,6.07,4556180,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1054,Netherlands,52.36129092,4.865278724,Apartment,Entire home/apt,4,2.5,2,5,Real Bed, $250 ,4,40,1,0, $250 , $250 , $-   ,within a few hours,1,0,,,,,,,
721345,King,2011,6/20,6/20/11,6.07,4281373,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1017,Netherlands,52.35700356,4.898888024,Boat,Entire home/apt,4,1,2,4,Real Bed, $160 ,4,50,1,36, $160 , $160 ," $5,760 ",within a few hours,1,18,93,9,9,9,9,10,8
722128,Karel,2011,6/20,6/20/11,6.07,149747,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1015,Netherlands,52.37451694,4.887385596,Apartment,Entire home/apt,2,1,2,2,Real Bed, $170 ,1,0,5,46, $170 , $850 ," $39,100 ",within a few hours,1,23,97,10,10,10,10,10,10
725727,Colin Jeffrey,2011,6/21,6/21/11,6.07,150885,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1053,Netherlands,52.36841923,4.867037613,Apartment,Entire home/apt,4,1,1,2,Real Bed, $129 ,2,25,2,10, $129 , $258 ," $2,580 ",within an hour,1,5,100,10,9,9,10,10,10
725943,Han,2011,6/21,6/21/11,6.07,150689,Geuzenveld - Slotermeer,Amsterdam,Amsterdam,North Holland,North Holland,1064,Netherlands,52.3744245,4.808575171,House,Entire home/apt,2,1,2,2,Real Bed, $60 ,1,0,2,100, $60 , $120 ," $12,000 ",within a few hours,1,50,88,9,7,10,9,8,9
728160,Romy,2011,6/21,6/21/11,6.07,356929,Watergraafsmeer,Watergraafsmeer,Watergraafsmeer,North Holland,North Holland,1098,Netherlands,52.35629412,4.933540685,Apartment,Entire home/apt,4,1,5,5,Real Bed, $175 ,4,25,2,58, $175 , $350 ," $20,300 ",within a few hours,1,29,98,9,10,10,10,9,10
728514,Erik,2011,6/21,6/21/11,6.07,151309,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1016,Netherlands,52.36924268,4.885670353,Apartment,Entire home/apt,2,1,1,1,Real Bed, $125 ,1,0,3,88, $125 , $375 ," $33,000 ",within a few hours,0.9,44,95,10,9,10,9,10,9
732783,Max Osole,2011,6/22,6/22/11,6.06,2800475,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1053 AA,Netherlands,52.3711132,4.874654723,Apartment,Entire home/apt,4,1,2,2,Real Bed, $99 ,3,0,1,120, $99 , $99 ," $11,880 ",within an hour,1,60,91,9,9,9,10,9,9
732783,Max Osole,2011,6/22,6/22/11,6.06,158466,Bos en Lommer,Amsterdam,Amsterdam,North Holland,North Holland,1055,Netherlands,52.37765324,4.854959061,Apartment,Entire home/apt,2,1,0,1,Real Bed, $49 ,2,0,1,404, $49 , $49 ," $19,796 ",within an hour,1,202,84,8,8,9,9,8,8
732783,Max Osole,2011,6/22,6/22/11,6.06,152280,Bos en Lommer,Amsterdam,Amsterdam,North Holland,North Holland,1055,Netherlands,52.37961372,4.854432293,Apartment,Entire home/apt,2,1,0,1,Real Bed, $49 ,2,24,1,514, $49 , $49 ," $25,186 ",within an hour,1,257,88,9,9,9,9,8,9
732852,Anita,2011,6/22,6/22/11,6.06,3716585,Centrum-Oost,Amsterdam,Amsterdam,North Holland,North Holland,1018 DB,Netherlands,52.3666279,4.909731912,Apartment,Entire home/apt,2,1,1,1,Real Bed, $120 ,1,0,3,14, $120 , $360 ," $5,040 ",within an hour,1,7,100,10,10,10,10,9,9
736092,Martijn,2011,6/23,6/23/11,6.06,153087,Centrum-Oost,Amsterdam,Amsterdam,North Holland,North Holland,1012,Netherlands,52.37347874,4.901838795,Apartment,Entire home/apt,2,1,1,1,Real Bed, $110 ,2,50,3,98, $110 , $330 ," $32,340 ",within a few hours,1,49,98,10,10,10,10,10,9
739084,Onno,2011,6/24,6/24/11,6.06,161149,Bos en Lommer,Amsterdam,Amsterdam,North Holland,North Holland,1056,Netherlands,52.37367508,4.84881873,Apartment,Entire home/apt,3,2,2,2,Real Bed, $95 ,2,20,5,46, $95 , $475 ," $21,850 ",within an hour,1,23,98,10,9,10,10,9,10
746739,Dominique,2011,6/26,6/26/11,6.05,540194,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1015,Netherlands,52.38049072,4.88743186,Apartment,Entire home/apt,4,1,2,2,Real Bed, $250 ,1,0,5,14, $250 ," $1,250 "," $17,500 ",within a day,1,7,100,9,9,10,9,10,9
749611,Lioba,2011,6/27,6/27/11,6.05,619662,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1051,Netherlands,52.38346783,4.867675888,Apartment,Entire home/apt,2,1,1,1,Real Bed, $59 ,2,20,1,148, $59 , $59 ," $8,732 ",within a day,1,74,97,10,9,10,10,9,9
750439,Ruben  And Suzanne,2011,6/27,6/27/11,6.05,308196,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1078,Netherlands,52.34806778,4.90117298,Apartment,Entire home/apt,2,,1,1,Real Bed, $85 ,1,0,3,18, $85 , $255 ," $4,590 ",within a day,1,9,89,10,9,9,10,9,8
753530,Averechts,2011,6/28,6/28/11,6.05,156815,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1013 AX,Netherlands,52.39294002,4.880783525,Boat,Entire home/apt,16,4,10,1,Real Bed, $595 ,1,0,1,2, $595 , $595 ," $1,190 ",within a few hours,1,1,100,10,10,10,10,10,10
756526,Hester,2011,6/29,6/29/11,6.04,157488,Zuid,Amsterdam,Amsterdam,North Holland,North Holland,1075,Netherlands,52.35178275,4.853057361,Apartment,Entire home/apt,4,1,1,1,Real Bed, $90 ,2,5,2,32, $90 , $180 ," $5,760 ",N/A,N/A,16,96,9,9,10,10,10,9
757998,Ronald,2011,6/29,6/29/11,6.04,5478946,Bos en Lommer,Amsterdam,Amsterdam,Noord-Holland,North Holland,1056 GA,Netherlands,52.37502107,4.858304035,Apartment,Entire home/apt,4,1,3,3,Real Bed, $500 ,1,0,5,0, $500 ," $2,500 ", $-   ,within a few hours,1,0,,,,,,,
758989,Carlos,2011,6/29,6/29/11,6.04,158207,Bos en Lommer,Amsterdam,Amsterdam,North Holland,North Holland,1056,Netherlands,52.37601462,4.860766501,Apartment,Entire home/apt,4,0,2,2,Real Bed, $145 ,4,45,2,124, $145 , $290 ," $35,960 ",within a day,0.9,62,96,10,9,10,10,9,9
766408,Stacey,2011,7/1,7/1/11,6.04,1303534,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1052,Netherlands,52.37183992,4.874845869,Apartment,Entire home/apt,4,1,2,2,Real Bed, $135 ,1,0,3,2, $135 , $405 , $810 ,N/A,N/A,1,86,8,6,10,10,10,8
768308,Kim,2011,7/2,7/2/11,6.03,4118100,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1073 BJ,Netherlands,52.3547489,4.893596673,Apartment,Entire home/apt,3,1,2,1,Real Bed, $119 ,2,10,3,8, $119 , $357 ," $2,856 ",within a day,0.95,4,100,10,10,10,10,10,10
775075,Fleur,2011,7/4,7/4/11,6.03,3016543,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1078 EE,Netherlands,52.34627477,4.901831494,Apartment,Entire home/apt,2,1,1,1,Real Bed, $100 ,2,100,1,6, $100 , $100 , $600 ,within an hour,1,3,93,9,9,9,9,9,9
775898,Karina,2011,7/4,7/4/11,6.03,162336,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1078,Netherlands,52.34659835,4.904908088,Apartment,Entire home/apt,6,1,2,4,Real Bed, $119 ,2,49,3,54, $119 , $357 ," $19,278 ",within a few hours,1,27,95,9,9,10,10,9,9
776296,Nicole,2011,7/4,7/4/11,6.03,162467,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1058,Netherlands,52.36367589,4.855056297,Apartment,Entire home/apt,2,1,1,2,Real Bed, $115 ,1,0,4,30, $115 , $460 ," $13,800 ",within a few hours,1,15,94,9,9,10,10,9,9
776997,Claire,2011,7/4,7/4/11,6.03,162613,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1054,Netherlands,52.35834491,4.859343671,Apartment,Entire home/apt,4,1,1,2,Real Bed, $90 ,2,55,3,26, $90 , $270 ," $7,020 ",within a few hours,0.83,13,94,10,9,10,10,9,9
788073,Eef,2011,7/7,7/7/11,6.02,260950,Oud-Oost,Amsterdam,Amsterdam,North Holland,North Holland,1091 KV,Netherlands,52.35378631,4.915087021,Apartment,Entire home/apt,4,1,2,3,Real Bed, $60 ,2,25,2,2, $60 , $120 , $240 ,within a few hours,0.82,1,,,,,,,
788073,Eef,2011,7/7,7/7/11,6.02,3196743,Centrum-Oost,Amsterdam,Amsterdam,Noord-Holland,North Holland,1074XJ,Netherlands,52.36469165,4.893457271,Apartment,Entire home/apt,4,1,1,4,Real Bed, $85 ,2,25,2,2, $85 , $170 , $340 ,within a few hours,0.82,1,100,10,10,10,10,10,10
788073,Eef,2011,7/7,7/7/11,6.02,5843118,Centrum-Oost,Amsterdam,Amsterdam,Noord-Holland,North Holland,1017 HD,Netherlands,52.36612036,4.892661248,House,Private room,4,1,1,2,Real Bed, $90 ,2,25,1,0, $90 , $90 , $-   ,within a few hours,0.82,0,,,,,,,
790547,Bart,2011,7/7,7/7/11,6.02,165833,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1056,Netherlands,52.37336013,4.85753732,Apartment,Shared room,4,1,1,3,Real Bed, $64 ,1,65,1,2, $129 , $129 , $258 ,within an hour,1,1,100,10,10,10,10,10,10
791483,Mendy,2011,7/7,7/7/11,6.02,736426,Oostelijk Havengebied - Indische Buurt,Amsterdam,Amsterdam,North Holland,North Holland,1095 AW,Netherlands,52.36494978,4.940301627,Apartment,Entire home/apt,3,1,1,2,Real Bed, $127 ,1,0,3,96, $127 , $381 ," $36,576 ",within an hour,1,48,94,9,9,10,10,9,9
